Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000003989,SLC7A2,Gene Expression,-0.009090757328154002,0.7343414111518698,0.9563697259027956,3,0.006407405277984448,3
ENSG00000185477,GPRIN3,Gene Expression,-0.009098701685658118,0.751028102524957,0.9588078495299696,5,0.005603605934499002,2
ENSG00000138658,ZGRF1,Gene Expression,-0.009099013286860589,0.7514932821997005,0.9588078495299696,2,0.0027169238397172723,2
ENSG00000205744,DENND1C,Gene Expression,-0.009102353882426785,0.7510243360121736,0.9588078495299696,2,0.0029156659859641046,2
ENSG00000187741,FANCA,Gene Expression,-0.009108486707093019,0.7799990568929976,0.9610319824303235,7,0.02448627199311123,6
ENSG00000153093,ACOXL,Gene Expression,-0.00911152093437514,0.792376362509213,0.9638128002237275,5,0.020060820759682442,4
ENSG00000162419,GMEB1,Gene Expression,-0.009112549711635843,0.767752076824557,0.9597799545647154,3,0.011897451949830141,3
ENSG00000136603,SKIL,Gene Expression,-0.009118220432660952,0.8126330319135359,0.966106279786554,59,0.153525280445123,44
ENSG00000090470,PDCD7,Gene Expression,-0.009122829920079834,0.8003012280491725,0.9652198943606038,12,0.03009660938101509,11
ENSG00000177463,NR2C2,Gene Expression,-0.009125003894267686,0.7991729467080912,0.9652198943606038,11,0.02347282004138963,10
ENSG00000089123,TASP1,Gene Expression,-0.009125905696396205,0.7606754863411889,0.9589885020634039,5,0.011524929830206525,5
ENSG00000164114,MAP9,Gene Expression,-0.009128008233359448,0.7900245969167948,0.9636609601956968,8,0.020568889499919828,8
ENSG00000226763,SRRM5,Gene Expression,-0.009128865681276226,0.5160023147021036,0.9063780032721407,4,0.02334973494721501,3
ENSG00000267127,AC090360.1,Gene Expression,-0.009135453578722062,0.747462448627902,0.9588078495299696,2,0.004233855168777249,2
ENSG00000135218,CD36,Gene Expression,-0.00914258362006294,0.7422837181460497,0.957507734361077,3,0.00903706161645086,3
ENSG00000113209,PCDHB5,Gene Expression,-0.009143542879891817,0.7366054681234183,0.9563697259027956,2,0.002395547526873637,2
ENSG00000113318,MSH3,Gene Expression,-0.00914459507528899,0.7484915133048762,0.9588078495299696,2,0.006154742324561403,2
ENSG00000072401,UBE2D1,Gene Expression,-0.00914459507528899,0.7484915133048762,0.9588078495299696,2,0.006154742324561403,2
ENSG00000148386,LCN9,Gene Expression,-0.00914581244828386,0.6435149024316145,0.9405413483350957,2,0.010842314901593252,2
ENSG00000157693,TMEM268,Gene Expression,-0.009147090309980156,0.7976953589769249,0.9652198943606038,14,0.03879569800290632,11
ENSG00000105784,RUNDC3B,Gene Expression,-0.009147292028461014,0.7488713625984962,0.9588078495299696,2,0.0055331807729528636,2
ENSG00000150540,HNMT,Gene Expression,-0.009149535805840617,0.8020811342091068,0.9656577060487131,19,0.03777370188658117,14
ENSG00000198018,ENTPD7,Gene Expression,-0.009151286138858006,0.7832547491356645,0.961366134322532,24,0.08557467436868942,17
ENSG00000186687,LYRM7,Gene Expression,-0.009152586824260152,0.7488305805382007,0.9588078495299696,2,0.00257153093592234,2
ENSG00000076382,SPAG5,Gene Expression,-0.00915401611768692,0.7487220130934702,0.9588078495299696,2,0.0050681435634339946,2
ENSG00000173638,SLC19A1,Gene Expression,-0.009154322627331433,0.6949091876191399,0.947351437225201,2,0.0057038673608194035,2
ENSG00000172728,FUT10,Gene Expression,-0.009155546121756609,0.7474122164739948,0.9588078495299696,5,0.024855193050763925,4
ENSG00000211878,TRAJ11,Gene Expression,-0.009155739814481943,0.6194271018503567,0.9364961495046866,4,0.00600337347264823,2
ENSG00000205726,ITSN1,Gene Expression,-0.009156018235106598,0.7360950869159827,0.9563697259027956,3,0.004239953987136401,2
ENSG00000168061,SAC3D1,Gene Expression,-0.00915626976477124,0.7564637299508585,0.9589342585683446,10,0.021424542703368868,7
ENSG00000099985,OSM,Gene Expression,-0.00915922740999256,0.6932395135963643,0.9468531524974921,2,0.002829470648546605,2
ENSG00000205808,PLPP6,Gene Expression,-0.009160028633730053,0.7743237268070577,0.9606664861947501,9,0.03369310030948032,7
ENSG00000175592,FOSL1,Gene Expression,-0.009161056929332627,0.7244599248144126,0.9559219701464765,3,0.01568630662911151,3
ENSG00000134504,KCTD1,Gene Expression,-0.009165733723830182,0.6076097210124465,0.9336438519906313,3,0.009375184422693214,3
ENSG00000143543,JTB,Gene Expression,-0.00917007912973005,0.8110262660649838,0.966106279786554,63,0.1480680621670941,44
ENSG00000172296,SPTLC3,Gene Expression,-0.009175971578232744,0.6377897229419351,0.940345626229172,6,0.0066832167466664046,2
ENSG00000196935,SRGAP1,Gene Expression,-0.009176863097871094,0.7345879667041004,0.9563697259027956,17,0.06371748262880636,15
ENSG00000014123,UFL1,Gene Expression,-0.009179563996153765,0.7783351098182822,0.9610319824303235,21,0.05613921217431933,15
ENSG00000107165,TYRP1,Gene Expression,-0.009189847136541807,0.6337552808655755,0.9386264499679233,4,0.0466189097275539,4
ENSG00000132965,ALOX5AP,Gene Expression,-0.009194485916119982,0.7328636943959045,0.9563697259027956,4,0.020022151265647208,3
ENSG00000154027,AK5,Gene Expression,-0.00919452254793274,0.7467424084843501,0.9588078495299696,3,0.0034442290249151234,2
ENSG00000173114,LRRN3,Gene Expression,-0.009196485717784204,0.720357241172019,0.9546513771541774,3,0.004006749551618716,2
ENSG00000217555,CKLF,Gene Expression,-0.009198311970726233,0.794998207600378,0.9640687827262558,23,0.06811833462139759,13
ENSG00000102053,ZC3H12B,Gene Expression,-0.009201801952051385,0.7373422611835105,0.9563697259027956,3,0.0030882841476041574,2
ENSG00000116194,ANGPTL1,Gene Expression,-0.009210644347872764,0.7912934711761973,0.963780932243837,10,0.033463998614395356,6
ENSG00000152455,SUV39H2,Gene Expression,-0.009213380253787387,0.5932626413078754,0.930213849142059,4,0.007285534010275347,3
ENSG00000043143,JADE2,Gene Expression,-0.009216345188703795,0.7967577624162988,0.9650616493087305,23,0.06057255024562764,20
ENSG00000116128,BCL9,Gene Expression,-0.009218215573502657,0.8001150462956043,0.9652198943606038,20,0.05529567648731527,17
ENSG00000132475,H3F3B,Gene Expression,-0.009220762689848904,0.8156360792463784,0.966106279786554,251,0.6722921435766263,112
ENSG00000181626,ANKRD62,Gene Expression,-0.009221753359882115,0.7183239269852901,0.9535462697245911,5,0.008821096949559775,3
ENSG00000134779,TPGS2,Gene Expression,-0.009227668013347932,0.8078887001489549,0.9656577060487131,63,0.2666796234213924,44
ENSG00000133250,ZNF414,Gene Expression,-0.009233050818132362,0.8011508513734247,0.9652198943606038,17,0.048281952148176675,12
ENSG00000197157,SND1,Gene Expression,-0.0092349460137541,0.8143079604866704,0.966106279786554,312,1.0782604989948639,114
ENSG00000167378,IRGQ,Gene Expression,-0.009236728507771885,0.7575399798925659,0.9589885020634039,5,0.01305072254792059,5
ENSG00000175197,DDIT3,Gene Expression,-0.009238375744384155,0.7638985582534343,0.9590466586648843,42,0.3258487862178289,28
ENSG00000164077,MON1A,Gene Expression,-0.009238602305767046,0.5905319492838645,0.9287570813409253,5,0.05060943285350039,5
ENSG00000135185,TMEM243,Gene Expression,-0.009239950456241097,0.8038862845145962,0.9656577060487131,20,0.05520978070660429,15
ENSG00000177425,PAWR,Gene Expression,-0.009243078691623254,0.8029462224169347,0.9656577060487131,33,0.09126664917734655,24
ENSG00000111666,CHPT1,Gene Expression,-0.009243644588335324,0.7842267932092852,0.961366134322532,10,0.01997256125461692,8
ENSG00000112299,VNN1,Gene Expression,-0.009244064502856147,0.6105150034143587,0.9350139691485463,3,0.010322501369704445,3
ENSG00000155744,FAM126B,Gene Expression,-0.009249780110698425,0.806025768651316,0.9656577060487131,55,0.14032843900881486,38
ENSG00000214694,ARHGEF33,Gene Expression,-0.00925205152013627,0.722396062649981,0.955422652130694,2,0.0053253032786168,2
ENSG00000189367,KIAA0408,Gene Expression,-0.00925788545142234,0.6543410110238257,0.9405413483350957,2,0.011294498452703503,2
ENSG00000213221,DNLZ,Gene Expression,-0.009258623700286099,0.662440885403837,0.9405413483350957,3,0.004122512952818496,2
ENSG00000139737,SLAIN1,Gene Expression,-0.009261727170552353,0.5180084031909128,0.9063780032721407,2,0.030619059979234885,2
ENSG00000171914,TLN2,Gene Expression,-0.009261785724544433,0.6551909849512876,0.9405413483350957,14,0.13033672883914302,10
ENSG00000156172,C8orf37,Gene Expression,-0.009262429373878332,0.7055837231748113,0.9497821234687333,3,0.014653375881213265,2
ENSG00000101247,NDUFAF5,Gene Expression,-0.009263442831277861,0.8043376366262139,0.9656577060487131,32,0.10145023099219602,26
ENSG00000119771,KLHL29,Gene Expression,-0.009264159609433227,0.7944694319388376,0.9640687827262558,18,0.1316843291397721,14
ENSG00000196081,ZNF724,Gene Expression,-0.009265305987629367,0.6163803918538584,0.9364372473151757,3,0.016951247245307076,3
ENSG00000132950,ZMYM5,Gene Expression,-0.009265499316212393,0.7961462692570143,0.9647379003344398,22,0.04234524850868726,14
ENSG00000123297,TSFM,Gene Expression,-0.0092665510037431,0.7655946125058721,0.9591796264809381,7,0.020353156773878982,5
ENSG00000159713,TPPP3,Gene Expression,-0.009266801570661693,0.6391328543426675,0.9405413483350957,4,0.011143796168472983,3
ENSG00000133678,TMEM254,Gene Expression,-0.0092682299937671,0.6583085023012318,0.9405413483350957,5,0.018912848784682728,5
ENSG00000121775,TMEM39B,Gene Expression,-0.009270407534976684,0.7139013315434625,0.9519755641985446,3,0.003949285811867211,2
ENSG00000131115,ZNF227,Gene Expression,-0.009270903854413827,0.5473386441530075,0.9147224441364202,3,0.007509220726690786,2
ENSG00000116824,CD2,Gene Expression,-0.009280336136232279,0.6461066008470854,0.9405413483350957,2,0.018037120062131536,2
ENSG00000173548,SNX33,Gene Expression,-0.009283434560468873,0.8109998208792792,0.966106279786554,127,0.42756567121121203,72
ENSG00000241127,YAE1,Gene Expression,-0.009283811943147346,0.535119839218251,0.9100286530693317,2,0.012040237380983435,2
ENSG00000130775,THEMIS2,Gene Expression,-0.00928944779279532,0.7509105793866006,0.9588078495299696,7,0.03101239676334166,7
ENSG00000244274,DBNDD2,Gene Expression,-0.009290738473228175,0.8036748391660621,0.9656577060487131,55,0.14460041444088298,40
ENSG00000163568,AIM2,Gene Expression,-0.009296127877330853,0.7247855149393949,0.9559219701464765,6,0.02485918895523071,4
ENSG00000108604,SMARCD2,Gene Expression,-0.009296173980579855,0.8055325573725083,0.9656577060487131,41,0.06789737224717401,28
ENSG00000165409,TSHR,Gene Expression,-0.009297902148233582,0.7771399050243112,0.9610319824303235,8,0.010893354962185324,4
ENSG00000183955,KMT5A,Gene Expression,-0.009299882631771787,0.570917266869372,0.9218613409272243,3,0.017619243206622812,3
ENSG00000167380,ZNF226,Gene Expression,-0.0093050370009887,0.8001546225366749,0.9652198943606038,18,0.057752667384828815,15
ENSG00000170759,KIF5B,Gene Expression,-0.00930602644479541,0.8058713053252738,0.9656577060487131,44,0.11536016015140191,29
ENSG00000090857,PDPR,Gene Expression,-0.009311190354411417,0.7878740625798842,0.9624535489011941,8,0.018549456088262285,8
ENSG00000102287,GABRE,Gene Expression,-0.009312404304477101,0.801994138198117,0.9656577060487131,50,0.20620060294365702,33
ENSG00000211851,TRAJ38,Gene Expression,-0.009313482383680955,0.7232461605845091,0.9554764265222256,4,0.016906828370838994,4
ENSG00000273559,CWC25,Gene Expression,-0.009322011310595627,0.8090860952033797,0.966106279786554,76,0.30105810869287675,47
ENSG00000177150,FAM210A,Gene Expression,-0.00932351305813245,0.7596842070929868,0.9589885020634039,3,0.007317394577084543,3
ENSG00000164897,TMUB1,Gene Expression,-0.009329310284575879,0.6400277061412268,0.9405413483350957,2,0.004797705355546079,2
ENSG00000129667,RHBDF2,Gene Expression,-0.009331097851600715,0.7275666967243712,0.9559219701464765,2,0.0032217131703852703,2
ENSG00000159714,ZDHHC1,Gene Expression,-0.00933390139254893,0.7687869897650197,0.9597799545647154,6,0.014968916137395054,5
ENSG00000143621,ILF2,Gene Expression,-0.0093374575709651,0.8051770809098177,0.9656577060487131,42,0.13014468709144159,33
ENSG00000153790,C7orf31,Gene Expression,-0.009345376833388017,0.7213786704922218,0.9554103300520167,2,0.008733539719304368,2
ENSG00000212123,PRR22,Gene Expression,-0.009346162412528895,0.7553300591607602,0.9588078495299696,3,0.005642911926242698,3
ENSG00000248712,CCDC153,Gene Expression,-0.009346373309560207,0.7000535450055144,0.9482643563691499,3,0.005247371922724915,3
ENSG00000036473,OTC,Gene Expression,-0.009349067349613736,0.46311011087777865,0.8864943441935789,3,0.059349980172309254,3
ENSG00000184378,ACTRT3,Gene Expression,-0.0093549297676889,0.7468159696187484,0.9588078495299696,3,0.0040694579480044435,3
ENSG00000166664,CHRFAM7A,Gene Expression,-0.00935728360002655,0.7098027625112966,0.9503314401012728,2,0.004060238882419255,2
ENSG00000198053,SIRPA,Gene Expression,-0.00935780328330117,0.7708268568721067,0.9597799545647154,6,0.024232800256922152,6
ENSG00000179750,APOBEC3B,Gene Expression,-0.00936093446701154,0.6699113290001818,0.9416134914326837,5,0.012420655688816045,4
ENSG00000104731,KLHDC4,Gene Expression,-0.009371521930174272,0.8077834332403462,0.9656577060487131,94,0.3423449750494325,55
ENSG00000135698,MPHOSPH6,Gene Expression,-0.009377067115731741,0.774744219995124,0.9608199556647493,10,0.021935444040443983,8
ENSG00000214960,CRPPA,Gene Expression,-0.009380072952895547,0.7808699497697257,0.9610319824303235,5,0.01192665892557138,5
ENSG00000256294,ZNF225,Gene Expression,-0.009390124044123536,0.7358919864914972,0.9563697259027956,3,0.0024234493898923734,2
ENSG00000165660,ABRAXAS2,Gene Expression,-0.009390875576608658,0.6222288883302276,0.9366188235747529,2,0.004721795894603214,2
ENSG00000105492,SIGLEC6,Gene Expression,-0.009392680710673083,0.6795742590696261,0.9437670861759726,2,0.0038863491488138387,2
ENSG00000262180,OCLM,Gene Expression,-0.009396450049530663,0.3673219971311398,0.8226306757417168,4,0.04266088313103197,3
ENSG00000213886,UBD,Gene Expression,-0.009403130292972408,0.7548712479993002,0.9588078495299696,12,0.037316377831490555,7
ENSG00000142875,PRKACB,Gene Expression,-0.009407213368707089,0.6314598093745143,0.9379887166443327,6,0.026454328584737806,4
ENSG00000188883,KLRG2,Gene Expression,-0.00941048001269647,0.7334963612302823,0.9563697259027956,3,0.009918275981287968,2
ENSG00000158473,CD1D,Gene Expression,-0.00941092748992283,0.6955371217468862,0.947351437225201,4,0.012560669994755795,4
ENSG00000182095,TNRC18,Gene Expression,-0.009411150540501534,0.8001544095854626,0.9652198943606038,60,0.16407989175694557,39
ENSG00000151773,CCDC122,Gene Expression,-0.009411763369405123,0.7600310712772024,0.9589885020634039,6,0.015843637484861776,5
ENSG00000143119,CD53,Gene Expression,-0.009417906271586843,0.7486880147832364,0.9588078495299696,7,0.029337656551507482,7
ENSG00000131748,STARD3,Gene Expression,-0.009418538483951475,0.8052942401812928,0.9656577060487131,86,0.2517057339795925,54
ENSG00000052749,RRP12,Gene Expression,-0.009420732761739117,0.7339017997814412,0.9563697259027956,3,0.005529956436591205,2
ENSG00000185745,IFIT1,Gene Expression,-0.009421872826847222,0.6310597718551535,0.9379887166443327,7,0.04338666796386427,6
ENSG00000135090,TAOK3,Gene Expression,-0.009427230212185493,0.8004107019535538,0.9652198943606038,52,0.13222575141707227,39
ENSG00000149050,ZNF214,Gene Expression,-0.009427555966102254,0.6767762226494041,0.9437670861759726,3,0.013821281894630484,3
ENSG00000167258,CDK12,Gene Expression,-0.009429041413970926,0.7899030484497542,0.9636609601956968,48,0.16055361680192018,33
ENSG00000160767,FAM189B,Gene Expression,-0.00942988371697733,0.7924255090750527,0.9638128002237275,17,0.048734530007565946,16
ENSG00000005812,FBXL3,Gene Expression,-0.00942994664003431,0.7595601016915317,0.9589885020634039,42,0.19191819522296352,30
ENSG00000131584,ACAP3,Gene Expression,-0.009431228593150003,0.8033559757679678,0.9656577060487131,44,0.11421104216003057,34
ENSG00000060642,PIGV,Gene Expression,-0.009437496941453214,0.6680354450256684,0.9414650228012719,6,0.06817495764573116,5
ENSG00000151876,FBXO4,Gene Expression,-0.009441654581333857,0.7440972058167723,0.9582830489760666,7,0.08934475372390284,5
ENSG00000125611,CHCHD5,Gene Expression,-0.009441727269461271,0.7994761378397981,0.9652198943606038,46,0.11008668866015851,29
ENSG00000278224,PRICKLE4,Gene Expression,-0.009441960576473167,0.8027049263960085,0.9656577060487131,38,0.07530919845443544,26
ENSG00000164451,CALHM4,Gene Expression,-0.009447590180878596,0.654619966908609,0.9405413483350957,2,0.014379050216428553,2
ENSG00000091651,ORC6,Gene Expression,-0.009448465941903132,0.6273564212186045,0.9373926811801662,2,0.008474161951364344,2
ENSG00000255181,CCDC166,Gene Expression,-0.00945010615620213,0.6953630082659865,0.947351437225201,2,0.08523374601245631,2
ENSG00000167193,CRK,Gene Expression,-0.009450439507164225,0.7935554582692852,0.9640687827262558,46,0.13834273930206967,31
ENSG00000221989,OR2A2,Gene Expression,-0.00945563549217043,0.6109157570817022,0.9350961545438797,2,0.009956626264070638,2
ENSG00000129460,NGDN,Gene Expression,-0.009464834267418853,0.775406966938157,0.9610319824303235,10,0.019438191039193087,9
ENSG00000136783,NIPSNAP3A,Gene Expression,-0.00947131282985664,0.5676947402969283,0.9201726890649985,4,0.007588805941714396,3
ENSG00000079462,PAFAH1B3,Gene Expression,-0.009474044845393135,0.5071638248807959,0.9042485803917906,7,0.055309339482953475,6
ENSG00000173276,ZBTB21,Gene Expression,-0.009478371760624927,0.6431424823697294,0.9405413483350957,2,0.0167078025477707,2
ENSG00000197208,SLC22A4,Gene Expression,-0.009480951508200913,0.5916744461612236,0.9289584911470903,2,0.006945740304503553,2
ENSG00000138161,CUZD1,Gene Expression,-0.009489351896916479,0.5903725903201563,0.9287570813409253,3,0.017761164182540534,3
ENSG00000106993,CDC37L1,Gene Expression,-0.00948983008599946,0.7138271147132802,0.9519755641985446,4,0.024822173872756335,3
ENSG00000064102,INTS13,Gene Expression,-0.0094901728573416,0.7179141733637273,0.9535462697245911,2,0.00214908935475909,2
ENSG00000136811,ODF2,Gene Expression,-0.009494641070170236,0.7758421730239602,0.9610319824303235,10,0.03462590395965366,9
ENSG00000103260,METRN,Gene Expression,-0.009499624158881179,0.76319519107931,0.9589885020634039,9,0.029744335146689806,7
ENSG00000174485,DENND4A,Gene Expression,-0.009501710825501896,0.7298852351109192,0.9563697259027956,2,0.004975464738732248,2
ENSG00000107890,ANKRD26,Gene Expression,-0.009503933027442478,0.7278175702569549,0.9560121024620372,4,0.007813991550200988,3
ENSG00000117971,CHRNB4,Gene Expression,-0.00950412540085821,0.7172598097194303,0.9534888041555774,5,0.007729149475808538,3
ENSG00000167895,TMC8,Gene Expression,-0.009512823320460289,0.7558978997297762,0.9588078495299696,3,0.0053007239618817524,3
ENSG00000113300,CNOT6,Gene Expression,-0.009518323188901754,0.7519812435873527,0.9588078495299696,17,0.03941132290465332,14
ENSG00000196505,GDAP2,Gene Expression,-0.009519207192382714,0.7867732265890578,0.9620169734628486,17,0.04583996930246985,13
ENSG00000155329,ZCCHC10,Gene Expression,-0.009522643755944542,0.7556518915611306,0.9588078495299696,9,0.03614128495740957,8
ENSG00000167302,TEPSIN,Gene Expression,-0.009522665689104376,0.7799398986290584,0.9610319824303235,11,0.022306231274521325,9
ENSG00000198846,TOX,Gene Expression,-0.009523653566514429,0.5911536122786567,0.9289089590405551,3,0.02574192855389148,2
ENSG00000007376,RPUSD1,Gene Expression,-0.009525749770484097,0.7898210291947636,0.9636609601956968,9,0.02017520643634435,8
ENSG00000134775,FHOD3,Gene Expression,-0.009531927112766148,0.7535458780691979,0.9588078495299696,8,0.026313671994519623,7
ENSG00000203867,RBM20,Gene Expression,-0.009533720696683918,0.704136484379362,0.9497821234687333,4,0.013046287718531398,2
ENSG00000172748,ZNF596,Gene Expression,-0.009535904463316534,0.7689378702340002,0.9597799545647154,4,0.007606169934187559,4
ENSG00000047365,ARAP2,Gene Expression,-0.009536607619752769,0.6109305593150998,0.9350961545438797,2,0.0042936631915225665,2
ENSG00000204219,TCEA3,Gene Expression,-0.009539321240303402,0.795712049818134,0.9646183967952625,115,0.39423953549628515,71
ENSG00000164970,FAM219A,Gene Expression,-0.009540640768453217,0.7900381027181484,0.9636609601956968,21,0.0656082229722954,16
ENSG00000156299,TIAM1,Gene Expression,-0.009540952201927064,0.5934407801221899,0.930213849142059,3,0.018986942601802975,2
ENSG00000167103,PIP5KL1,Gene Expression,-0.009541920847026972,0.660823866447598,0.9405413483350957,4,0.0183483021090561,3
ENSG00000275052,PPP4R3B,Gene Expression,-0.009541973643423603,0.7815707619085696,0.9610319824303235,10,0.015727660371548446,8
ENSG00000170085,SIMC1,Gene Expression,-0.00954214941113513,0.7374497374035369,0.9563697259027956,3,0.00448970729039227,3
ENSG00000203907,OOEP,Gene Expression,-0.009542489287353963,0.6011440393445098,0.9307034689789607,4,0.14012777242044358,2
ENSG00000113578,FGF1,Gene Expression,-0.00954749337551452,0.6732671184660324,0.9422915607892717,3,0.011686715289811777,3
ENSG00000139726,DENR,Gene Expression,-0.009548053423857375,0.7971863954326788,0.9651048941006235,42,0.10463965341940312,29
ENSG00000186666,BCDIN3D,Gene Expression,-0.009548164791492886,0.6769562727800891,0.9437670861759726,2,0.0036218444606690298,2
ENSG00000079263,SP140,Gene Expression,-0.009550230066150701,0.7250736502114441,0.9559219701464765,2,0.005253641280132745,2
ENSG00000124374,PAIP2B,Gene Expression,-0.009551918004858715,0.6634930619124273,0.9405413483350957,8,0.03962787912029743,7
ENSG00000141664,ZCCHC2,Gene Expression,-0.00955714518950903,0.7010831749281865,0.9483118533651753,5,0.013560786492721815,3
ENSG00000164919,COX6C,Gene Expression,-0.00956614004178748,0.8019431191008787,0.9656577060487131,236,0.6895693092622646,105
ENSG00000181085,MAPK15,Gene Expression,-0.009568696102836342,0.7388764822569978,0.9563697259027956,4,0.010503255191461672,3
ENSG00000109576,AADAT,Gene Expression,-0.00957559114784239,0.6238458026539131,0.936698667201989,7,0.043933046758571084,7
ENSG00000186625,KATNA1,Gene Expression,-0.009576532766055012,0.7810206891188067,0.9610319824303235,10,0.06228929846339998,10
ENSG00000168916,ZNF608,Gene Expression,-0.009583990340035514,0.7777231262855109,0.9610319824303235,9,0.04135441505875698,6
ENSG00000110713,NUP98,Gene Expression,-0.00958730236127781,0.7638122037394208,0.9590466586648843,8,0.01286935572954577,6
ENSG00000169193,CCDC126,Gene Expression,-0.009588335406969501,0.7607679313000184,0.9589885020634039,10,0.027239383277100737,9
ENSG00000104365,IKBKB,Gene Expression,-0.009591859769979734,0.8021038746395517,0.9656577060487131,184,0.8214470826003984,113
ENSG00000084764,MAPRE3,Gene Expression,-0.009599922869880668,0.7653870936801834,0.9591796264809381,24,0.08204660613731969,17
ENSG00000139990,DCAF5,Gene Expression,-0.009605512844343345,0.7771559890237857,0.9610319824303235,40,0.11503244974098507,28
ENSG00000152580,IGSF10,Gene Expression,-0.009612357977233461,0.6516089447978421,0.9405413483350957,3,0.00714550208363397,2
ENSG00000120057,SFRP5,Gene Expression,-0.009612404846861733,0.7253952827384049,0.9559219701464765,2,0.0026866913039371903,2
ENSG00000174740,PABPC5,Gene Expression,-0.009624903967125316,0.6831986244081747,0.9439757046925747,7,0.022804803197131282,6
ENSG00000119782,FKBP1B,Gene Expression,-0.009626116440584384,0.6716731006660719,0.9421254610201033,5,0.021281633591787592,5
ENSG00000188015,S100A3,Gene Expression,-0.009626442241354564,0.7091724986381205,0.9501284317317992,2,0.003207529962109953,2
ENSG00000119906,SLF2,Gene Expression,-0.00962704410040151,0.7424877916822314,0.9576828267496357,18,0.20622681093229706,12
ENSG00000155085,AK9,Gene Expression,-0.009628260349604623,0.7730519411958156,0.9604210907728864,10,0.02284601518323327,9
ENSG00000019549,SNAI2,Gene Expression,-0.00963109527696711,0.780661596729239,0.9610319824303235,17,0.07670451971345962,16
ENSG00000240053,LY6G5B,Gene Expression,-0.00963631958333481,0.7336020071955076,0.9563697259027956,25,0.12499304495571939,17
ENSG00000130528,HRC,Gene Expression,-0.009641567501855644,0.656339373503485,0.9405413483350957,2,0.010871706034922045,2
ENSG00000187260,WDR86,Gene Expression,-0.009657367875757729,0.7140835686353004,0.9519755641985446,2,0.0033252988474653583,2
ENSG00000198046,ZNF667,Gene Expression,-0.009657429280951367,0.6660268991285114,0.9414650228012719,2,0.0028014165508221116,2
ENSG00000105849,TWISTNB,Gene Expression,-0.009661296904740378,0.7643252444027878,0.9590466586648843,7,0.015600582424269729,6
ENSG00000169169,CPT1C,Gene Expression,-0.00966243591686599,0.6921988020463713,0.9467030419129754,5,0.00920867785670243,4
ENSG00000169972,PUSL1,Gene Expression,-0.009668359338738566,0.7814157320791245,0.9610319824303235,13,0.02926494762800329,10
ENSG00000164221,CCDC112,Gene Expression,-0.009670633066479516,0.7076783697287539,0.9497821234687333,3,0.008743876804473494,3
ENSG00000271605,MILR1,Gene Expression,-0.009670688920309674,0.7167738236231148,0.9534888041555774,2,0.003213064912795289,2
ENSG00000136986,DERL1,Gene Expression,-0.009672421312542534,0.7448677930994929,0.9582830489760666,10,0.03459502803662346,9
ENSG00000163762,TM4SF18,Gene Expression,-0.009676355357803342,0.7060559625217069,0.9497821234687333,2,0.003038937387244885,2
ENSG00000122873,CISD1,Gene Expression,-0.009679646799579975,0.766552645606272,0.959434854316521,18,0.08219403893901739,13
ENSG00000145386,CCNA2,Gene Expression,-0.009681510511055643,0.7488946860189658,0.9588078495299696,7,0.03373746725686518,5
ENSG00000111846,GCNT2,Gene Expression,-0.009691504159241674,0.652290195682147,0.9405413483350957,6,0.07156509378313324,6
ENSG00000188051,TMEM221,Gene Expression,-0.009697733182835105,0.6156585746506933,0.9361661605974358,4,0.1309905149561009,3
ENSG00000163950,SLBP,Gene Expression,-0.009701361837186784,0.7817893407114336,0.9610319824303235,42,0.12635456154251853,28
ENSG00000122952,ZWINT,Gene Expression,-0.009706172228383997,0.7601046101338699,0.9589885020634039,8,0.02516705192645335,6
ENSG00000108094,CUL2,Gene Expression,-0.00970657890114088,0.743619610464987,0.9582830489760666,6,0.023292697091097186,6
ENSG00000126705,AHDC1,Gene Expression,-0.009707580771218083,0.7837323932252365,0.961366134322532,28,0.07758286619930845,20
ENSG00000005448,WDR54,Gene Expression,-0.009719979411408942,0.7325394232887836,0.9563697259027956,6,0.0245891874601553,6
ENSG00000164880,INTS1,Gene Expression,-0.009723923680896713,0.7926334738897799,0.9639820795879003,62,0.19816340493595222,43
ENSG00000125629,INSIG2,Gene Expression,-0.009728557134278483,0.7391299809608043,0.956448814923754,6,0.017820925242085464,6
ENSG00000137936,BCAR3,Gene Expression,-0.009735035252147962,0.7374651953707452,0.9563697259027956,13,0.03181721315329016,7
ENSG00000125337,KIF25,Gene Expression,-0.009736963663874946,0.6682363539731149,0.9414650228012719,2,0.011249265891872357,2
ENSG00000106462,EZH2,Gene Expression,-0.009738546113823498,0.5116947076273217,0.9056772879894359,13,0.2879447021118092,9
ENSG00000167470,MIDN,Gene Expression,-0.0097390705313605,0.7950437364041201,0.9640687827262558,97,0.30657276873040384,61
ENSG00000131788,PIAS3,Gene Expression,-0.009740048938497715,0.7920477770954033,0.963780932243837,37,0.08748023444942227,25
ENSG00000198759,EGFL6,Gene Expression,-0.009747030865825275,0.6607952561410853,0.9405413483350957,3,0.008256642334380665,2
ENSG00000147416,ATP6V1B2,Gene Expression,-0.00975067310498657,0.7935612423785733,0.9640687827262558,63,0.14336796739402102,43
ENSG00000182810,DDX28,Gene Expression,-0.009752685457836094,0.6657283624416989,0.9414650228012719,4,0.009080481072644593,3
